file,entry_id,event_name,map_name,scene_type,speaker_clean,speaker_raw,original_jp,vietnamese
CommonEvents,466,メインストーリー12-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,失礼します。,Em xin phép.
CommonEvents,466,メインストーリー12-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"逃げようとしても無駄です。
人間の力では天使の私にはかないません。",Anh có cố trốn cũng vô ích thôi. Sức mạnh của con người làm sao đấu lại Thiên Sứ như em được.
CommonEvents,466,メインストーリー12-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,では、始めます。,Vậy chúng ta bắt đầu thôi.
CommonEvents,467,メインストーリー13-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"では支障がないようですので、予定通り
強めの言葉を使って治療を行っていきましょう。","Vậy xem ra không có vấn đề gì rồi, đúng như kế hoạch em sẽ dùng từ ngữ thô bạo mạnh mẽ hơn để trị liệu nhé."
CommonEvents,467,メインストーリー13-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"分かったらさっさと
ちんちん出せ、このマゾ……♡","Hiểu rồi thì mau lôi con cu ra đây đi, đồ M này...♡"
CommonEvents,468,メインストーリー14-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"普段より射精が近い状態からのスタートとなりますが
頑張ってください。",Lần này sẽ bắt đầu từ trạng thái anh sắp sửa xuất tinh nên hãy cố gắng nhé.
CommonEvents,468,メインストーリー14-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"また、今回は長く治療を施す必要がありますので
制限時間はありません。",Ngoài ra lần này cần trị liệu thời gian dài nên sẽ không có giới hạn thời gian.
CommonEvents,468,メインストーリー14-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"あなたが私の行動を妨害する以外に
治療を突破する手段はありませんのでご注意を。",Ngoại trừ việc anh cản trở hành động của em ra thì không có cách nào vượt qua bài trị liệu đâu nên hãy chú ý nhé.
CommonEvents,468,メインストーリー14-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"それでは……ねちっこくあなたを追い詰める
寸止め快楽地獄、初めていきます。",Vậy thì... Bài tập nhấp nhả hãm phanh tra tấn sướng rần người ép sát anh sẽ bắt đầu ngay đây.
CommonEvents,469,メインストーリー15-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"息抜きのために訪れたのに身ぐるみを剝がされてしまった、
なんてことにならないように私が対策してあげます。","Để anh không bị lột sạch sành sanh khi ghé qua giải trí, em sẽ giúp anh chuẩn bị trước."
CommonEvents,469,メインストーリー15-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"こういったセクシーなバニーガールに
貢がせられないよう、治療を頑張っていきましょう。","Để không bị các cô nàng Bunny gợi cảm này làm cho tán gia bại sản, chúng ta hãy cố gắng trị liệu nhé."
CommonEvents,470,メインストーリー16-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"魔法であなたの言語能力を
赤ちゃんと同レベルにさせていただきました。",Em đã dùng phép thuật hạ khả năng ngôn ngữ của anh xuống ngang tầm bé sơ sinh rồi.
CommonEvents,470,メインストーリー16-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"これで思う存分赤ちゃんになれますよ。
良かったですね。",Bây giờ anh có thể thỏa thích làm bé cưng rồi đấy. Tốt quá rồi nhé.
CommonEvents,470,メインストーリー16-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"当然、今回の治療中は言葉で私を翻弄しようとしても
全く無意味ですのでお気を付けください。",Đương nhiên trong lúc trị liệu lần này anh có dùng lời nói lả lơi thế nào cũng hoàn toàn vô hiệu thôi nên hãy chú ý nhé.
CommonEvents,470,メインストーリー16-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"それじゃあ、今からたっぷり赤ちゃん扱いして
あやしてあげまちゅね？","Nào, bây giờ em sẽ cưng nựng dỗ dành bé cưng thật nhiều nhé?"
CommonEvents,471,メインストーリー17-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"今日はいっぱい嘘の喘ぎ声を聞かせてあげますから、
騙されないように気を付けてくださいね？","Hôm nay em sẽ cho anh nghe thật nhiều tiếng rên rỉ giả tạo, hãy cẩn thận kẻo bị lừa nhé?"
CommonEvents,472,メインストーリー18-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"お互いに全身をぬるぬるにして、
スライム娘との戦闘を疑似的に再現するんです。",Chúng ta sẽ bôi trét gel nhờn nhợt khắp người để mô phỏng lại trận chiến với Slime Girl.
CommonEvents,472,メインストーリー18-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"さ、服を脱いでください。
ローションをお塗りします。","Nào, cởi áo ra đi anh. Em sẽ bôi gel cho anh."
CommonEvents,474,メインストーリー20-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"これはオナホールというものです。
柔らかい素材を魔法で形成しました。",Cái này gọi là Onahole. Em đã dùng phép thuật tạo ra chất liệu mềm mại này đấy.
CommonEvents,474,メインストーリー20-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,では早速、おちんちんで味見してみましょうか。,Nào chúng ta hãy nếm thử bằng con cu của anh xem sao nhé.
CommonEvents,475,メインストーリー21-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,今日の治療は……らぶらぶえっちです。,Bài trị liệu hôm nay là... làm tình ân ái mặn nồng.
CommonEvents,475,メインストーリー21-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"私のことをいっぱい口説いてください。
たくさんいちゃいちゃしましょう。",Anh hãy nói thật nhiều câu tán tỉnh em đi. Chúng ta hãy ân ái mặn nồng thật nhiều nhé.
CommonEvents,476,メインストーリー22-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"……おい、マゾ。
何馬鹿みたいな顔してこっち見てんだよ。","...Này, đồ M kia. Sao lại giương mắt ếch nhìn tôi thế hả."
CommonEvents,476,メインストーリー22-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,いじめてもらうんだからさっさとちんちん出せ。,Muốn tôi hành hạ thì mau lôi con cu ra đây nhanh lên.
CommonEvents,476,メインストーリー22-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"じゃ、このまま治療始めるから。
せいぜい無様なところ晒さないようにね？　変態さん。","Được rồi, tôi bắt đầu trị liệu đây. Ráng mà đừng để lộ dáng vẻ thô nát ra nhé, đồ biến thái."
CommonEvents,477,メインストーリー23-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"牛娘……別名、ミノタウロス娘とも言われる種族は
その母性と大きなおっぱいが特徴のモンスター娘です。",Cow Girl... hay còn gọi là Minotaur Girl là chủng tộc nổi tiếng với tình mẫu tử và bộ ngực khổng lồ.
CommonEvents,477,メインストーリー23-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"ですから今回は、おっぱい責め中心の施術を
行っていこうと思います。",Vì vậy hôm nay em định tiến hành bài trị liệu tập trung vào việc tấn công bằng ngực.
CommonEvents,477,メインストーリー23-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"それでは、柔らかさに包まれて理性を溶かさないように
頑張ってくださいね？",Vậy anh hãy cố gắng để lý trí không bị tan chảy trong sự mềm mại này nhé?
CommonEvents,478,メインストーリー24-1短縮版,メインストーリー,Story_Main,セラ（右）,\C[4]セラ（右）,"本日は対多人数戦を想定した治療です。
圧倒的に不利な状況ですから、中々厳しい戦いになるでしょう。",Hôm nay là bài trị liệu mô phỏng chiến đấu với nhiều đối thủ cùng lúc. Trong tình thế bất lợi tuyệt đối thế này sẽ là một trận chiến rất gay go đấy.
CommonEvents,478,メインストーリー24-1短縮版,メインストーリー,Story_Main,セラ（右&左）,\C[4]セラ（右&左）,それでは、二人で囲い込んでいじめてしまいましょう。,Vậy thì hai bọn em sẽ cùng vây hãm hành hạ anh nhé.
CommonEvents,479,メインストーリー25-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,"覚悟してくださいね。
私を本気にさせたあなたが悪いんですから……♡",Anh hãy chuẩn bị tinh thần đi nhé. Là tại anh làm cho em phải nghiêm túc đấy nhé...♡
CommonEvents,479,メインストーリー25-1短縮版,メインストーリー,Story_Main,セラ,\C[4]セラ,それでは……治療を開始します♡,Vậy thì... Trị liệu bắt đầu...♡
CommonEvents,502,Hシーン1,治療1,18+_治療,セラ,\C[4]セラ,"あっけなく射精してしまいましたね。
やはり重症のようです。",Anh lại bắn tinh mất rồi sao. Quả nhiên là bệnh rất nặng.
CommonEvents,502,Hシーン1,治療1,18+_治療,,\N[1],すみません……。,Xin lỗi em...
CommonEvents,502,Hシーン1,治療1,18+_治療,セラ,\C[4]セラ,それでは……追加治療を行います。,Vậy thì... Chúng ta sẽ tiến hành trị liệu bổ sung.
CommonEvents,502,Hシーン1,治療1,18+_治療,,\N[1],"っ！？
セラさんっ、治療は終わりなんじゃ……っ！？","Ah!? Sera ơi, trị liệu xong rồi mà... ah!?"
CommonEvents,502,Hシーン1,治療1,18+_治療,セラ,\C[4]セラ,"ただ射精して終わるだけでは、
モンスター娘に搾り取られたのと変わりありません。",Chỉ bắn tinh rồi kết thúc thì có khác gì bị Monster Girl vắt kiệt đâu chứ.
